Date,SBI,BANKBARODA,ONGC,BPCL,PFC,RECL,INFY,HCLTECH,M&M,VED
28-07-2020,188.75,46.95,80.1,463,81.3,100.3,960.6,711,620.5,110.65
29-07-2020,191.05,47.3,79.5,454.75,83.75,102.5,951.95,694.4,603.75,109.8
30-07-2020,186.85,45.9,77.65,417.8,82,100.85,962.15,696,599,111.95
31-07-2020,191.05,46.75,78.45,414,81.1,100.45,967.75,706,610,113.55
03-08-2020,192.3,46.65,75.75,416.95,81.3,100.4,955.3,707.7,597,115.2
04-08-2020,191.95,46.55,76.25,407.45,81.3,100.3,952,692.5,602,118.9
05-08-2020,191.8,46.4,77.2,411.1,83,101.45,944.5,689.5,619,122.05
06-08-2020,191.15,46.4,78.1,409.9,86.1,106.55,972,703.4,610.75,124.85
07-08-2020,190.85,48.6,78.6,419.5,85.5,105.75,951.65,689.9,602.6,122.6
10-08-2020,193.75,48.9,79.15,414.85,89.4,107.65,950.55,693.25,629.9,126.15
11-08-2020,195.45,47.2,78.45,430,90.05,105.7,950.5,684,630.2,125.15
12-08-2020,203.5,48.35,78.25,423,91.75,108.75,952.85,715.65,634.3,123.4
13-08-2020,202.35,48.1,78.7,421.9,95.15,110.35,952.3,718.55,634,124.1
14-08-2020,196.8,46.15,77.25,412.8,91.3,107.95,954.5,708.95,610.8,122.8
17-08-2020,193.45,46.3,79.35,407.95,93.4,110.65,958.3,719,623.5,128.25
18-08-2020,195.1,46.5,80.7,402.8,93.35,110.8,967.1,714.8,623.5,127
19-08-2020,197.2,47.65,79.7,404.5,97.7,114.6,960,711,623.9,128.5
20-08-2020,194.95,47.35,82.2,411.8,101.15,114.35,951.8,709.8,612.8,129.05
21-08-2020,198.1,48.3,81.25,410.9,101.65,112.7,949.8,705.6,610.8,130.6
24-08-2020,201.05,48.3,81.1,409.65,98.4,111.05,948.55,707.9,602.6,128.25
25-08-2020,208.25,48.65,80.7,413.6,99,112.95,938.6,701,611.6,129.85
26-08-2020,209.9,48.5,81.4,410.25,99,112.1,953.5,713.5,615.75,128.7
27-08-2020,216,48.65,80.35,413.4,97.65,110.8,950.8,711.9,639,128.15
28-08-2020,225.4,51.6,80.45,415.5,98.5,111.7,935.05,705.55,630.15,128.8
31-08-2020,211.9,48.85,81.85,405.75,94.35,106.5,919.7,688.65,605.55,127.95
01-09-2020,218.7,47.95,79.6,408.75,97.5,111.7,917.95,692.25,609.1,132.3
02-09-2020,216.3,47.45,80.55,415,96.45,112.7,923.6,702.7,644.05,131
03-09-2020,213.3,47.15,79.15,413.15,95.7,111.75,935.2,707.8,642.85,128.35
04-09-2020,207.5,46.1,78.15,404,92.75,110.5,920.5,702,631.7,126.35
07-09-2020,208.25,46.35,76.6,400.85,92.2,109.6,925.55,707.05,610.3,127.95
08-09-2020,203.25,45.15,74.2,410.8,89.65,107.65,938.8,721.85,608.2,125.2
09-09-2020,195.7,44.6,72.85,405,89.85,106.4,928.2,722.6,613.95,128
10-09-2020,198.55,45.55,73.75,430.4,91.05,106.9,939.65,720.7,613.9,130.5
11-09-2020,203.7,45.9,73.55,423.7,92.45,108,944.5,720.05,613,131.6
14-09-2020,198.2,46,73.55,415.45,91.65,107,975,793,614.8,130.25
15-09-2020,199.8,46.55,73.7,413.8,93,109.3,981.4,791.8,614.35,132.55
16-09-2020,198,46.3,73.15,414.4,94.85,108.8,1001.8,788.45,638.05,134
17-09-2020,195.7,45.55,73.2,415.5,94.75,108.65,1011,806.3,636.95,134.45
18-09-2020,192.95,45.05,74.25,413,93.2,107.9,1003.4,810,654.95,131.8
21-09-2020,185.4,42.6,71,399.4,88,102.25,1007,801.15,619.95,128.65
22-09-2020,187,42.25,69.65,392.9,87.7,102.1,1008,825.8,617.5,127.2
23-09-2020,184.15,41.5,67.9,389.3,86.45,99.8,1019.85,815,611.05,130.5
24-09-2020,176.45,39.75,65.95,377.55,82.55,95.8,977.75,788,582,131.4
25-09-2020,182.25,41.75,68.8,374,85.3,98.8,1006.6,830.1,592.1,137
28-09-2020,187.45,43.35,72.1,384.45,88.15,101.85,1010.9,834,614.2,139.5
29-09-2020,185.3,41.4,69.35,392,88.15,100,1013.85,815.35,611.85,138.95
30-09-2020,185.2,41,69.1,351.75,86.15,98.85,1006,810,606.65,137.5
01-10-2020,190.2,41.8,68.9,352.4,88.65,102.25,1018.7,813.7,609.1,136.95
05-10-2020,189.45,41.6,69.15,353.8,87.1,99.05,1047.6,823.3,608.35,137.3
06-10-2020,191.7,42,69.3,351.4,87.45,100.2,1056.45,828,628.5,138.45
07-10-2020,190.95,41.45,70.75,342.25,86.25,99.3,1070.1,829.9,631.5,122.35
08-10-2020,191.6,42.6,68.55,340,86.75,99.25,1094.5,849.5,635,118.25
09-10-2020,198.55,44.35,69.9,345.45,86.9,97.9,1111.2,857,633,120.5
12-10-2020,199,41.9,69.2,340.8,86.15,96,1139.2,866.2,634,96.65
13-10-2020,195.5,41.3,69.25,338.1,84.5,92.5,1160,900.9,626,99.85
14-10-2020,199.1,41.9,66.95,332.1,85.95,95.6,1138,887,622.8,98.75
15-10-2020,192.8,40.15,66,326,84.5,93.6,1113.25,863.45,615.2,95
16-10-2020,195.7,40.4,67.5,341,84.8,93.75,1129.5,830.05,607,95
19-10-2020,204,43.65,69.5,346.9,87.45,96.1,1127.55,846.95,598.05,96.65
20-10-2020,202.95,42.05,67.5,343.7,87.45,97.4,1135.9,881,602.7,99.9
21-10-2020,204,42.55,68.05,350.5,88.4,99.35,1146.75,866,601.5,101.45
22-10-2020,203.6,42.75,68.9,349.75,90.05,101.3,1135.35,866,605,104.85
23-10-2020,202.45,43.05,69,350.95,89.6,100.05,1122.4,852.5,624.3,104.5
26-10-2020,197,42.7,68.15,346.05,87.5,98.6,1114.2,847.45,595.9,104.6
27-10-2020,194.45,42.85,66.95,347.9,88.85,102.5,1094.5,850,596.7,102.5
28-10-2020,190.5,42,66.5,345.5,85.8,100.4,1077.5,829.9,605,96
29-10-2020,189.3,42.75,64.5,343,85.25,100.55,1073,836.4,592.5,95.8
30-10-2020,189.9,41.65,64.8,353.8,87.4,102.9,1060.4,844.75,594.75,95.95
02-11-2020,196,44.6,65.65,347.4,90.95,104.35,1068.7,822.15,594,94.55
03-11-2020,204.35,44.85,66.25,350.8,91.2,104,1062,813.5,597,94.7
04-11-2020,205.5,44.7,66.5,350.1,91,104.85,1094.75,817.95,597.2,92
05-11-2020,218.5,45.6,67.55,367.3,93.5,108.2,1104.95,845,602,94.4
06-11-2020,218.1,45.75,67.95,362.4,95.95,107.75,1119,854.8,611.95,94.45
09-11-2020,219.6,46.75,68.4,374.85,98.6,109.25,1135.1,858.95,615.8,98.75
10-11-2020,232,48.15,70.8,382.7,97.9,111.9,1093.9,812.15,622,99.85
11-11-2020,234.5,47.1,72.65,394,99.2,116.45,1123.5,827,633.7,101.95
12-11-2020,227.05,45.75,71.7,394,101.25,118.9,1119.6,824.8,634.05,103.5
13-11-2020,230.6,46.5,71.95,392.8,102.5,115.6,1123.45,827.85,628.2,107.3
14-11-2020,228.05,46.5,72.6,414.45,102.5,114.3,1134,830.5,631.6,107.7
17-11-2020,241.35,47.55,71.25,395.3,103.45,115.3,1125.25,816.2,637,107.2
18-11-2020,252.6,49.25,72.05,383.1,104.45,116.15,1111.25,814,703.25,109
19-11-2020,239.5,47.75,72.2,383.3,104.9,114.3,1097,804.6,701,112.4
20-11-2020,242,47.5,71.65,383,103.3,113.05,1104.45,820,714.1,110.95
23-11-2020,238.6,46.95,76.4,393.2,104,115.35,1138.5,838.5,705,113.1
24-11-2020,244.4,47.05,76.2,389.85,104.85,117.5,1140.15,841,727,116.4
25-11-2020,243,48.95,80.6,383.8,105.25,117.1,1118.8,825,722,114
26-11-2020,245.75,51.3,80.3,379.5,109.3,121.85,1118,841.2,729,118.6
27-11-2020,244.2,51.2,78.45,372.55,107.75,118.95,1112.35,823.15,717.35,120.45
01-12-2020,247.65,53.7,81.4,379.5,108.65,120.55,1137.05,835,732.6,121.7
02-12-2020,246.55,54.2,84.65,384.45,109.5,121.6,1142,844,752.2,124
03-12-2020,256.4,58.4,88.4,393.35,114.75,126.15,1125,862.05,745,126.1
04-12-2020,264.05,59.05,89.75,391.9,116,127.15,1134.5,858,749,128.9
07-12-2020,269.5,60,92.6,394.9,118.25,130.55,1142.95,855,752.3,132
08-12-2020,270.75,66.15,90.6,390,115.8,128.25,1153,863.2,754.85,138
09-12-2020,270.25,65.1,91.15,395,118.25,136.45,1176.55,871.35,754,143.15
10-12-2020,270,66.3,91.55,399,114.5,131.35,1168,869.5,736.7,143.9
11-12-2020,272.5,65.35,96.65,396.2,117,136.1,1165.2,865.15,728,146.45
14-12-2020,274.25,67.2,102.55,405.35,121.3,139.7,1163.5,873.7,712.75,146.25
15-12-2020,270.55,66.9,100.4,398.3,120.85,142.5,1154.4,885.1,717.4,145.4
16-12-2020,269.35,66.4,103.05,399,119.75,141.3,1164,882,731.45,147.65
17-12-2020,267.35,63.65,101.45,394.9,118.25,137.35,1158.6,878,727.9,146
18-12-2020,271.35,63.1,99.5,393.5,117.4,137.5,1186,890.35,734,147.6
21-12-2020,254.1,58.05,89.7,365.45,109.2,128.85,1174,872,680.4,131.8
22-12-2020,257.15,58.7,90.65,374.1,111.45,131,1219.95,917,697.7,139.35
23-12-2020,263,60.65,91.2,374.8,113.7,132.15,1252,921.9,712,150.55
24-12-2020,266.85,60.8,92.95,377.3,114.1,134.1,1237.35,917,711,161.6
28-12-2020,275.75,62.5,93.95,382.8,116.8,135.65,1239.45,922.7,710.7,163.85
29-12-2020,277.75,62.35,93.25,381.85,116.1,135,1249.85,936,706.9,160.25
30-12-2020,275.5,62.05,93.3,382,114.25,132.6,1244,941.15,719,161.45
31-12-2020,274.4,61.4,93.1,381.6,114.2,134.3,1253.5,946.4,721.05,160.85
01-01-2021,279.05,64.45,93.35,382.5,115,134.2,1259.5,950.25,731.8,160.6
04-01-2021,281.1,65.85,97,396.2,118.75,137.1,1288,978.3,749,169.9
05-01-2021,281.4,65.45,95.05,391.45,118.75,139.5,1290.35,992.5,739,169.2
06-01-2021,283.9,65.35,96.95,388,118.6,141.25,1282.5,976,733,179.2
07-01-2021,288,66.15,98,392.85,119,143.35,1266.5,963.9,744,185.2
08-01-2021,285.9,65.55,100.45,400.5,121,144.6,1311.5,994.15,767,178.85
11-01-2021,282.8,64.3,102.4,401.1,119.75,141.75,1375.95,1053.25,788.3,179.4
12-01-2021,293.2,71.1,103.45,404,121.4,144.6,1376.5,1064,779.3,181.7
13-01-2021,305.95,75.35,105.5,411.5,121.05,143.05,1388.65,1057,824,180.55
14-01-2021,307.7,76.3,105.1,425,120.85,143.3,1370.5,1031,829.4,176.8
15-01-2021,303.95,75.4,101.8,414.4,121.5,145.5,1343.4,989,820.3,175.9
18-01-2021,292.45,72.1,96.4,406.25,117,140.05,1311,978.1,800.05,169
19-01-2021,298.4,75.65,98.35,413.6,122.5,147.6,1319.35,987,808.6,175.8
20-01-2021,302.2,79.65,98.5,412.2,121.2,146,1338.85,997.5,822,173.15
21-01-2021,296.8,76.9,95.55,409.6,119.2,143,1342,991.5,811.95,170.2
22-01-2021,284.4,73.4,92.95,396.9,115.75,140.9,1336,985.95,798,165.5
25-01-2021,281,73.7,92,385.5,113.85,137.2,1335,948,795.95,166.05
27-01-2021,275,72.8,89.95,381.45,111.1,135.5,1300.5,957.4,765.15,162.65
28-01-2021,282.9,66.65,90.65,386.5,110.2,138,1276.5,932,764.85,163
29-01-2021,281.75,68.15,89.25,385.75,110.2,132.6,1250,914.5,753,161.6
01-02-2021,313,74.1,90.95,393.6,117.05,138.5,1267.1,932.1,795.9,170.85
02-02-2021,331.4,74.7,93.3,409.5,119.25,143.85,1275.5,956.1,820,173.25
03-02-2021,335.75,77.2,93.55,414.75,125.15,148.2,1285,961.95,834.05,174
04-02-2021,357.95,81.8,97.8,418.05,126.8,152.15,1278.5,957,868,176.9
05-02-2021,395,82.8,97.8,415.4,126.4,148,1273,947.85,862.85,174.2
08-02-2021,395.85,81.5,99.5,420,127.95,148.8,1310,959.5,929.5,178.5
09-02-2021,393.6,80,101.15,419.35,126.5,146.95,1308.1,955,899.05,183.3
10-02-2021,393.15,79.65,100.1,416,127.45,146.95,1297,960.7,915,186.15
11-02-2021,390.9,77.25,99.4,421.9,126.8,145.55,1292.2,972,918.95,186.1
12-02-2021,392.95,78.35,97,418.2,126.4,147.05,1312,962.8,906.85,181.8
15-02-2021,409,79.65,98.5,419.45,131.4,152.7,1312,955.8,909.8,183.9
16-02-2021,402.9,79.65,103.35,418.3,133.95,153.45,1294.5,953.2,912.3,190
17-02-2021,413.4,84.15,101.95,413.6,130.25,151.7,1280.5,943,913.8,193.95
18-02-2021,415.25,95.45,110.05,431,131.25,154.2,1289.35,950,895,194.5
19-02-2021,400.6,91.5,105.1,429.3,124.7,145.35,1293,949.9,881.45,193.4
22-02-2021,387.95,89.25,106.15,418.8,121,138.2,1264.15,918.6,838.2,202
23-02-2021,395.6,86.3,112.3,437.35,122,139.25,1268,911.45,838.6,209
24-02-2021,407.7,88,113.6,438.5,124.05,138.45,1272.7,913,848,204.7
25-02-2021,407.4,90,118.75,461.3,130,144.25,1275,931.8,859.1,209.65
26-02-2021,391.25,85.2,111.45,449.9,124.1,135.25,1252,911,804.9,205.25
01-03-2021,395.2,83.5,117.65,455.9,127.3,139.9,1271,931,819,214
02-03-2021,394.8,83.4,114.05,470,129.2,140.45,1308.6,952,857,215.05
03-03-2021,404.7,85.95,114.25,466.35,134.1,146.6,1340.95,963.35,851.45,219
04-03-2021,396.8,85.15,113,464.5,132.95,145.75,1334.6,960.25,844.9,213.8
05-03-2021,385.35,80.95,115.4,463.5,129.55,144.4,1320.05,943.75,839.6,221.2
08-03-2021,390.1,81.25,118.75,467.2,134.4,146.85,1336.05,964.1,848.7,224.65
09-03-2021,387.9,80.45,117,445.45,132.35,147.5,1344,976.1,849.6,223.75
10-03-2021,388.2,79.9,114.6,445.95,134.75,150.8,1366.5,987,861.4,225.15
12-03-2021,381.1,77.9,115.2,459.1,138.45,151.2,1375.3,980,859.45,222
15-03-2021,385.6,78.9,114.2,460,136.9,152.3,1371.95,992.85,845.5,226.5
16-03-2021,378.9,78.8,115.4,455,139.1,154.4,1384.6,1008.05,844.25,226.4
17-03-2021,366.9,74.35,109.65,431,135.55,151.65,1387.1,990.5,837.8,224.1
18-03-2021,368.2,72,109.85,428,132.85,141.95,1341.8,953.15,844.75,222
19-03-2021,372.4,73.4,110.4,434.1,123.85,142.7,1347.15,962,857.3,222.1
22-03-2021,367.6,72.45,109.5,438.3,121.5,139.3,1371.1,977.05,851.05,222.85
23-03-2021,372.3,74.55,107.35,436.2,120.35,139.6,1369.8,981,842,223.75
24-03-2021,360.1,71.95,105.5,430.7,116.9,135.15,1355,974.55,813,223.4
25-03-2021,356.3,70.05,102,419,113.05,131.5,1337.6,962,793.35,223.15
26-03-2021,358.5,71.15,102.65,425.3,114.5,131.45,1338.7,960,796,226.9
30-03-2021,360.5,72.6,103.7,432,111.6,128.9,1386.5,995.1,798.2,230.25
31-03-2021,364.5,74.15,102.2,427.85,113.7,131.2,1367.3,984.1,793,228.8
01-04-2021,370.95,75.65,104.2,438,114.55,133,1386,1000.6,806.9,231
05-04-2021,354,72.65,103.3,427.7,111.5,130.15,1415,1034.55,775.95,231.45
06-04-2021,350.95,73.1,103.7,428.3,114.55,131.8,1414,1029,781.9,233.8
07-04-2021,358.2,74,104.65,428.25,116.6,134,1430,1037,797.2,237.45
08-04-2021,355.95,73.5,103.6,430.5,115.5,132,1438.15,1037.15,794,237.3
09-04-2021,352.95,74.15,104,425.95,114.15,132.1,1441,1043.05,790.7,231.8
12-04-2021,330.7,66.9,98.35,404.8,105.4,124.9,1431.5,1012.95,750.55,212.65
13-04-2021,341.25,68.9,102,409.4,110,130.95,1402.85,988.3,810,217.9
15-04-2021,342.55,68.05,104.95,404.1,109.35,127.95,1363.3,994,805.1,224.65
16-04-2021,339.55,67.2,107.2,413.6,109,126.8,1348.1,1016,819.8,232
19-04-2021,330.45,63.65,103.1,410.95,105.2,125.5,1363,990,796,227.5
20-04-2021,329.4,63.1,103.6,407.5,105.6,125.45,1349,960.9,811,224.9
22-04-2021,336.25,62.9,103.1,417.45,106.6,125.7,1352,960.8,798,226.6
23-04-2021,335.4,62.75,102.5,423.2,106.9,126.65,1333.9,956.5,779.5,227.5
26-04-2021,344.8,63.45,102.8,417.6,106.9,128.25,1345,930,779.8,236.75
27-04-2021,354.2,65.4,103.3,420,108.65,128,1347.5,930.3,778.95,243.3
28-04-2021,362.9,67.6,104.05,417.15,108,128.2,1355.8,925.9,780.5,242.8
29-04-2021,357.45,66.75,104.3,419,107.15,127.95,1356,910.3,774.2,255.05
30-04-2021,352.3,66.45,108.2,422.1,108.2,127.95,1348.6,900.1,753.05,255.95
03-05-2021,351.45,66.7,107.6,416.15,107.1,127.95,1349,909.9,753.95,256.1
04-05-2021,351.1,70.9,109.25,422.55,107.9,129.2,1331,902.95,741.5,262.05
05-05-2021,356.45,72.4,111.3,424.8,109.5,130.3,1343,910.15,748.3,268.3
06-05-2021,355.85,70.65,110.25,434.1,109.05,130.7,1359.15,915.2,750,268.8
07-05-2021,358,70.5,111.55,439.65,110.6,131.1,1352.7,915.55,765.3,281.3
10-05-2021,362.3,73.4,114,453.5,114.6,135.8,1339.9,913.95,780.5,294.4
11-05-2021,364.1,73.85,118,462.45,117.05,141.55,1332.05,907.4,773.5,289.45
12-05-2021,367.75,77.5,115.15,448,115.5,140,1327.6,908.9,760.5,283.6
14-05-2021,360.6,74,113,442.2,113.5,138.75,1320,910.6,742.2,272.6
17-05-2021,384.45,77.15,114.5,442.65,115.6,141.95,1328.55,922,752.2,279.6
18-05-2021,382.95,76.7,116,449,116.6,142.3,1338.75,932.9,797.05,285.6
19-05-2021,384.4,76.5,114.95,445.9,116.3,141.55,1334.65,932.95,783.65,281.75
20-05-2021,386.8,76.85,111.6,455.8,117.6,141.4,1341.95,925.45,803,275.9
21-05-2021,404,81,112.75,461.2,119.1,144,1356,932,818,273.4
24-05-2021,411,81.35,112.95,473.8,119.45,144.35,1349,933.05,811.7,274.7
25-05-2021,414.1,80.9,114.6,473.65,119.1,143.2,1364,941,811.15,274.4
26-05-2021,412,80.55,113.5,470.25,118.05,141.6,1395,946,823.15,268
27-05-2021,426.8,83.8,111.85,469.9,117.65,143.35,1408.9,943,826,268.5
28-05-2021,422,83.85,112.75,472.4,120.5,146.3,1407.7,944,847,267.3
31-05-2021,424.5,80.65,113.5,472.25,120.4,146.1,1395,946,809,274
01-06-2021,432.55,79.3,117.55,470.6,119.2,145.2,1388.95,950,805.05,268.65
02-06-2021,437.2,81.2,117.55,474.3,121.4,148.05,1381,945,806.9,276.1
03-06-2021,439.05,81.7,123.65,473.75,120.9,147.8,1390.8,939,802.45,276.85
04-06-2021,434.3,81.85,125.15,478.55,121.9,150.4,1385.15,935.45,804.2,279.8
07-06-2021,431.3,82.65,125.5,481.45,125.8,153.6,1390.5,951.45,804.1,277
08-06-2021,427.4,81.8,125,489.5,124.7,154.8,1414,967,807.75,273.15
09-06-2021,421.95,82.1,124.45,484.8,129.5,164.2,1415,972,804.5,270.9
10-06-2021,432.4,84.75,124.05,483.65,131,163.4,1424.25,968.25,806.85,271.65
11-06-2021,429.4,84.45,123.6,483.95,130.25,161.2,1446.05,982.8,808.75,276
14-06-2021,430,84.5,125,483.3,129.9,158.2,1460,984.9,806.8,273.65
15-06-2021,429.2,85.05,125.75,482.5,127.75,156.4,1474,985,808.9,270.9
16-06-2021,425.6,84.25,126.7,480.7,129.35,155.5,1479.2,983,804.45,263.6
17-06-2021,419.7,81.7,125.35,476.9,126.8,150.5,1501.2,985,804.65,261
18-06-2021,414.5,80.4,120.75,473,124.6,147.25,1510,974.8,784,251.95
21-06-2021,419.1,82.25,121.1,475.25,124.5,147.6,1501.25,981.5,777,253.8
22-06-2021,418.25,81.65,122,473.1,123.7,145.1,1511.35,978.1,775,253
23-06-2021,418.8,82.3,123.25,469.9,123.35,145.15,1503,974.25,783,251.4
24-06-2021,418.25,81.15,122.45,467,122.8,141.65,1556.1,984.9,793,252.5
25-06-2021,428.65,83.5,121.1,469.85,124.2,143.45,1574,993.35,793.8,262.55
28-06-2021,426.45,87.7,122.55,467.5,124.4,142.65,1569.1,985.7,793.8,268.15
29-06-2021,421.4,87.1,119.75,466.7,124.3,143.15,1562,985.05,782.6,266.1
30-06-2021,419,85.95,117.85,468.5,129.55,148.85,1580,985.45,781,263.75
01-07-2021,421.2,86.3,118.9,463.05,122.05,145.8,1561.95,985,779.65,262.85
02-07-2021,424.8,85.2,118.9,462.9,121.2,144.7,1566.2,985.7,784,262
05-07-2021,433.7,86.6,121.25,459.8,123.35,145.9,1583.65,979.5,790.6,272.6
06-07-2021,429.3,85.35,121.6,458.15,121.75,144.7,1561,974,781.85,270.55
07-07-2021,433,86.1,120.1,460.45,122,143.95,1562.5,975,779.2,271.95
08-07-2021,424.5,83.55,117.1,458.2,121.45,143.5,1560.4,976.4,776.1,264
09-07-2021,423.8,83.5,118.1,456.85,121.75,145.5,1564.9,977.95,772.8,271.95
12-07-2021,427.6,83.2,118.45,450.7,123.6,147.25,1547,978.5,771.5,270.75
13-07-2021,428.85,84.7,120.7,450.65,124.2,148.65,1545.5,970,781.8,270.95
14-07-2021,431.2,84.25,120.45,448.65,123.5,148.4,1577.4,987.9,785.9,271.75
15-07-2021,431.65,83.95,117.1,447,125.75,150.9,1579.85,1039.05,780,269.2
16-07-2021,430.6,81.9,116.55,449.05,127.4,151.5,1556.75,1006,780.45,272.5
19-07-2021,428.5,80.25,114.7,455,127.45,151.35,1544.55,1001.9,776.9,265.45
20-07-2021,421,78.75,112.65,452.8,127,151.4,1547,977,760,255.2
22-07-2021,422.25,80.4,115.4,461.5,128.45,152.75,1588.95,979,758.25,263.75
23-07-2021,428.5,79.8,115.15,460.9,128.15,152.6,1589,994,764.4,267.55
26-07-2021,422.85,79.75,114.9,455.45,127.7,150.5,1603.05,1000.7,755.85,272.05
27-07-2021,429.2,79.85,114.7,453,124,145.3,1600.1,993.65,747.2,264.75
28-07-2021,424.8,78.25,114.3,453.7,125.5,145.8,1607,984.85,729.95,269.9
29-07-2021,443.1,81,114.75,450.3,127.95,150.4,1615.5,1008.95,732,286.85
30-07-2021,432.2,80.5,115.8,445.65,130,152.35,1611.75,1022.3,744.75,301.45
02-08-2021,434.35,80.75,117.45,459.1,133.5,156.7,1632,1036.35,757,312.9
03-08-2021,446,82.75,117.6,463.15,131.95,155.05,1657,1039,770,313.1
04-08-2021,456.15,83.15,117.4,457,130.8,154.2,1648.55,1040,765.6,311.05
05-08-2021,441.95,82.25,116.6,453.55,131.55,154.65,1652,1058.8,760,312.5
06-08-2021,437.2,83.5,116.65,456.3,133.7,156.65,1652.1,1049.25,756.7,314.05
09-08-2021,433.9,81.15,115,453,131.05,153.4,1664.4,1047.15,775.15,309
10-08-2021,426.25,78,115,444.85,128,148.45,1674.15,1061.75,785.65,303.8
11-08-2021,428.3,80.5,117.15,450.9,128.8,149.1,1675.1,1067,780,324.45
12-08-2021,427.6,81.5,116.4,448,129.45,151.45,1684.95,1093,776,322.6
13-08-2021,430.75,80.9,116.2,454.75,128,147.3,1713.95,1123.95,776.5,327.35
16-08-2021,424.2,79.3,115.3,463.5,132.1,151.7,1702.95,1122,799.25,336.45
17-08-2021,420.95,78,114.1,464,128.25,147.8,1737.4,1141.8,790.5,297.95
18-08-2021,418.9,78.5,113.15,462.8,128.35,147.8,1732,1133,790,295.5
20-08-2021,406,73.7,109.7,454.3,124.4,143.65,1729.5,1120,786.5,266.65
23-08-2021,408.6,72.9,111.95,451.55,122.7,140.3,1739.6,1165,764.95,273.7
24-08-2021,417.05,75.4,113.25,456.9,125,144.15,1721.5,1151.9,776.2,286.95
25-08-2021,416.15,75.3,115.9,460.5,126.15,145.1,1737.65,1154,774.5,290.5
26-08-2021,410.35,74.1,115.4,468.85,124.6,145,1723.4,1168.1,781.8,290
27-08-2021,411.5,74.6,116.6,471.15,126.1,146.25,1707.5,1162,775.4,292
30-08-2021,422.9,76.85,120.1,472.65,130.05,149.65,1699.85,1166.05,792.5,298
31-08-2021,425.6,77.2,120.35,471.5,128.7,151.55,1713,1179.3,793.15,303.15
01-09-2021,428.65,78.35,119.65,476.9,129.1,152.75,1677.05,1165,769.8,298.9
02-09-2021,429.6,78.5,118.6,480.3,128.35,153.2,1686.05,1174.6,755,305.7
03-09-2021,430.65,79.25,123.4,491.05,128.5,154.3,1700.5,1174.6,750.4,308.2
06-09-2021,431,78.9,121.65,490.85,128.25,153.05,1731.2,1206,756.15,315.35
07-09-2021,428,78,120.3,481.75,127.05,151,1708,1184,753.65,312.8
08-09-2021,431.7,79.3,119,489.8,132.35,157.8,1696.45,1188.25,755,299.45
09-09-2021,432.2,79.2,122.15,491.75,135.05,156.9,1687.95,1198.95,751.5,301.5
13-09-2021,432.95,78.25,122.95,498.9,138.2,158.4,1690.85,1208.75,746,308.5
14-09-2021,432.95,78.45,123.85,492.95,138.15,157.6,1686.5,1237,750.4,303.3
15-09-2021,444.2,81.1,128.75,491.25,137.45,160.9,1710.2,1273,756,307.25
16-09-2021,465,85.6,128.9,438.95,136.55,156.5,1702.05,1264,756.8,309.2
17-09-2021,453.25,82.4,127.85,435.5,137.75,156.5,1692,1262.95,757.45,301
20-09-2021,436.9,78.1,127.7,419.5,132.75,151.15,1687.4,1270.4,740.3,286.3
21-09-2021,439.55,78.6,135.15,414.2,133.4,151.9,1717.7,1298.8,738.9,293.45
22-09-2021,439.9,79.65,133.65,420.25,134.5,152.15,1715.65,1316,752.9,294.3
23-09-2021,450,79.6,137.75,419.55,138.2,155.5,1742.1,1327,758.1,299
24-09-2021,440.65,77.9,135.5,414.7,135,152.65,1763.8,1359.75,781,292.6
27-09-2021,446,78.05,139.95,420.7,135.7,151.05,1723,1299,813,287.45
28-09-2021,444.65,79.35,142,429.9,143.6,159.5,1686.3,1272.5,805,290
29-09-2021,459.7,81.25,145.7,437.9,144.2,162.15,1688.55,1282.6,809.2,292.45
30-09-2021,453,81.75,144.15,431.5,142.3,157.7,1679.5,1280,802.15,288.45
01-10-2021,452,82.4,146.15,432.6,139.85,155.9,1665.6,1273,827,285.3
04-10-2021,462.5,84.2,147.9,435.45,142.2,158.7,1681.9,1281.7,840.4,298.5
05-10-2021,463.7,83.25,163.5,443.9,142.6,161.2,1691.7,1307.9,840.05,303.5
06-10-2021,456.85,82.05,167.3,446.85,139.65,157.3,1672.65,1274.55,835.15,289.9
07-10-2021,458.8,84.15,160.6,449,140.8,158,1690.35,1305,875.25,291.4
08-10-2021,460.05,88.9,161.15,449.65,139.7,157.6,1723.85,1323.5,877,294.3
11-10-2021,470,87.4,165.65,454.3,142.35,159.45,1693,1304.3,893.9,298.85
12-10-2021,483,87.9,163.65,454.5,141.8,160.15,1688,1254,889.55,311.9
13-10-2021,480.3,87.8,160,459.4,142.95,160,1705,1265,936.2,319.6
14-10-2021,489,88.5,158.75,459.2,148.75,164.35,1714,1246,932,331.2
18-10-2021,496.95,93.1,162.3,462.25,150.6,165,1798,1224.85,910.8,376.45
19-10-2021,488.7,89.15,159,452.05,143.9,157,1823.5,1232,917.1,372
20-10-2021,501.2,93,155.05,441,140.6,153.95,1797.4,1232.9,902,356
21-10-2021,504.45,95.8,156.25,448.65,141.7,155.7,1757,1214,896.8,349.85
22-10-2021,502.5,94.4,156.5,447,137.3,151.2,1717.85,1192.8,890,324.1
25-10-2021,507.1,96.25,161.3,432.4,136.35,148.25,1708.4,1168,890.3,324.75
26-10-2021,512.75,100.2,163.25,431.5,137.9,151.8,1707.95,1168,896,329.75
